itemId,category,name,rating,reviewTitle,reviewContent,reviewContent_Cleaned,hasil_deteksi
498258717,,Vanz V.,5.0,,bagus berfungsi dngn baik tp isi realnya cm 125gb doang,bagus berfungsi dngn baik tapi isi realnya cuma gb doang,Asli
498258717,,Lazada Customer,5.0,,kecewaa bgttt colokan yng buat hp nya gk berpungsi nyesell beli flasdisk akhirnya gk k pake,buruk banget colokan yng untuk hp nya tidak berpungsi nyesel beli flasdisk akhirnya tidak k pake,Asli
498258717,,SETIYO W.,5.0,,barang dah nyampeberfungsiga da cacatpengirimannya jga lebih cepat dari perkiraan,barang sudah nyampeberfungsiga da cacatpengirimanya jga lebih cepat dari perkiran,Asli
498258717,,Lazada Customer,5.0,,kenapa ini flashdisk yg hijau cepat kirimnya cepat tapi yang lain ko lambat,kenapa ini flashdisk yang hijau cepat kirimnya cepat tapi yang lain ko lambat,Asli
498258717,,Lazada Customer,5.0,,bagus dan sesuai dgn keinginan,bagus dan sesuai dengan keinginan,Asli
498258717,,Lazada Customer,5.0,,perfectla bagus babget,perfectla bagus babget,Asli
498258717,,Ocha.HW,5.0,,brg nya sdh sampai dg aman n baik peaking nya rapih mkasih lazada tetap sukses n maju,barang nya sudah sampai dg aman n baik peaking nya rapih mkasih lazada tetap sukses n maju,Asli
498258717,,Mursani,5.0,,semoga kedepannya lebih baik lagi dari penjualan maupun pihak lazada terima kasih,semoga kedepanya lebih baik lagi dari penjualan maupun pihak lazada terima kasih,Asli
498258717,,Lazada Customer,1.0,,lumayan smoga awet sampe tua,lumayan smoga awet sampe tua,Asli
498258717,,Kang I.,5.0,,barang bagus walaupun agak telat pengiriman dan semua berfungsi dgn baik,barang bagus walaupun agak telat pengiriman dan semua berfungsi dengan baik,Asli
498258717,,Edwar R.,5.0,,one of item otg cant workoverall good,one of item otg cant workoveral god,Asli
498258717,,Khazumi H.,5.0,,sesuai dgn gambar pengiriman juga cepat  berfungsi dgn baik,sesuai dengan gambar pengiriman juga cepat berfungsi dengan baik,Asli
498258717,,Mamah C.,5.0,,produk sangat sesuai,produk sangat sesuai,Asli
498258717,,Fijanatin A.,5.0,,bagusss sukaaa makasih lazada,bagus suka makasih lazada,Asli
498258717,,Christtian J.,5.0,,belum dicoba semoga berfungsi dan tahan lama,belum dicoba semoga berfungsi dan tahan lama,Asli
498258717,,arfan F.,5.0,,barang berfungsi baikharga bagus,barang berfungsi baikharga bagus,Asli
498258717,,Teddy A.,5.0,,barang sudah sampai dah sesusai dengan yg di pesan  tpi blm di coba,barang sudah sampai sudah sesusai dengan yang di pesan tapi belum di coba,Asli
498258717,,Heri A.,5.0,,korupnya kegedean dr 128gb ada cuma 119 gb,korupnya kegedean dari gb ada cuma gb,Asli
498258717,,Herry F.,5.0,,sippppp mantul,sip bagus,Palsu
498258717,,Feby P.,5.0,,mantuul untuk semuanye,bagus untuk semuanye,Asli
498258717,,muhammad H.,5.0,,barang mendarat dengan selamat ,barang mendarat dengan selamat,Asli
498258717,,Fadli F.,5.0,,pengiriman sesuai estimasi dan kualitas ok,pengiriman sesuai estimasi dan kualitas ok,Asli
498258717,,Brian R.,5.0,,sangat puas setelah di cek isinya 124 gb cocoklah untuk harga murah dengan kualitas baik,sangat puas setelah di cek isinya gb cocoklah untuk harga murah dengan kualitas baik,Asli
498258717,,Agus T.,5.0,,kiriman biar dr luar negri cpt sampai nya cm 5 hr lazada emang top markotop dah,kiriman biar dari luar negri cpt sampai nya cuma hr lazada emang top markotop sudah,Asli
498258717,,dhiki L.,1.0,,sangat kecewa flashdisk rusak tidak bisa digunakan,sangat buruk flashdisk rusak tidak bisa digunakan,Asli
498258717,,Lazada Customer,5.0,,udah diterima bagus cuma lama pengirimannya ajah karna dari luar negeri,udah diterima bagus cuma lama pengirimanya ajah karena dari luar negeri,Asli
498258717,,Lazada Customer,5.0,,good flash disk as a description,god flash disk as a description,Asli
498258717,,Andi R.,5.0,,ngga nyesel dah beli barang inipokonya top dah,nga nyesel sudah beli barang inipokonya top sudah,Asli
498258717,,Lazada Customer,3.0,,barang ok pengiriman ok terima kasih lazada,barang ok pengiriman ok terima kasih lazada,Asli
498258717,,Lazada Customer,5.0,,ko ngga bisa masuk k hp yah,ko nga bisa masuk k hp yah,Asli
498258717,,Lazada Customer,5.0,,bagus dan sangat sesuai dengan pesanan,bagus dan sangat sesuai dengan pesanan,Asli
498258717,,Lazada Customer,1.0,,sangat mengecewakan tidak bisa di pakai,sangat mengecewakan tidak bisa di pakai,Asli
498258717,,jhon S.,5.0,,mantap dan murahreal capacity 119 giga,bagus dan murahreal capacity giga,Asli
498258717,,AhmadPujangga85,4.0,,terima kasihbarang saya dah sampaibarang sesuaicman habis copy file dari serverdan mau lanjut copy lagi ke clientmalah ngak ke alias no media,terima kasihbarang saya sudah sampaibarang sesuaicman habis copy file dari serverdan mau lanjut copy lagi ke clientmalah ngak ke alias no media,Asli
498258717,,Niko K.,5.0,,alhamdulillah barang sampe dengan kondisi mulus  sesuai dengan pic  deskripsi overall semua bagus  pokoknya recommended banget ,alhamdulilah barang sampe dengan kondisi mulus sesuai dengan pic deskripsi overal semua bagus pokoknya bagus banget,Asli
498258717,,Fitral A.,5.0,,gan barang yg kmu krm tidak berfungsi harap kirim lagi barang yg berfungsi klu sya kembalikan gmna biaya pengiriman,gan barang yang kmu krm tidak berfungsi harap kirim lagi barang yang berfungsi klu sya kembalikan gmna biaya pengiriman,Asli
498258717,,Sriningsih N.,5.0,,kenapa tidak terbaca di tvhanya bisa di laptopjadi ngga kepakeawalnya pengen beli buat nonton film di tv,kenapa tidak terbaca di tvhanya bisa di laptopjadi nga kepakeawalnya pengen beli untuk nonton film di tv,Asli
498258717,,Herman,4.0,,pesan 5  test di otg android 4 oke 1 gak berfungsi untuk test di komputer belum tau  bisa gak flasdisk otg nya yg gak fungsi dikembalikan dan tukar dgn yang baru,pesan test di otg android oke tidak berfungsi untuk test di komputer belum tau bisa tidak flasdisk otg nya yang tidak fungsi dikembalikan dan tukar dengan yang baru,Asli
498258717,,Yulian M.,2.0,,barang diterima dalam kondisi baik  hanya bisa dipakai di windows 7 up sesuai deskripsi  sayangny tidak bisa dibaca di hp android,barang diterima dalam kondisi baik hanya bisa dipakai di windows up sesuai deskripsi sayangny tidak bisa dibaca di hp android,Asli
498258717,,Johannes S.,5.0,,produk berkualitas harga sangat kompetitif saya sdh melakukan pembelian ketiga dan kualitas produk tetap bagus,produk berkualitas harga sangat kompetitif saya sudah melakukan pembelian ketiga dan kualitas produk tetap bagus,Asli
498258717,,Didi D.,5.0,,produk okmeski actual kapasitas nya 124 gb bukan 128 gb seperti promo jualnya wajarlahdan sudah termasuk besarlah kapasitasnya harga ekonomis dan barangnya pun okbisa digunakan ke pc tp untuk yg ke android nya di hp ku kok gk bs terbaca ya tersambung dipemberitahuan atas tp saat buka di file manager tdk terbacatdk msk tetapi mantap lah dan benar gk nyesel belinyatrims ya,produk okmeski actual kapasitas nya gb bukan gb seperti promo jualnya wajarlahdan sudah termasuk besarlah kapasitasnya harga ekonomis dan barangnya pun okbisa digunakan ke pc tapi untuk yang ke android nya di hp ku kok tidak bisa terbaca ya tersambung dipemberitahuan atas tapi sat buka di file manager tidak terbacatdk msk tetapi bagus lah dan benar tidak nyesel belinyatrims ya,Asli
498258717,,Suzy,4.0,,order 2 pcsernhitam dan hijauberfungsi baiktp cuma 125gb bt harga segitu okelahmoga aja awet bkn brg sekali pakaicuma sayang packingnya kesannya asal2an gak pake bubblewrap hanya plastik tipis sajathx u bt kurir lazada yg ramah dan baiksukses selalu,order pcsernhitam dan hijauberfungsi baiktp cuma gb bt harga segitu okelahmoga aja awet bkn barang sekali pakaicuma sayang packingnya kesanya asal an tidak pake bublewrap hanya plastik tipis sajathx u bt kurir lazada yang ramah dan baiksukses selalu,Asli
498258717,,Dede K.,5.0,,mantap jiwa isinya bukan 128 gb malah lebih banyak 134 gbnice cuma sayang pengiriman nya agak lamatp over all its ok,bagus jiwa isinya bukan gb malah lebih banyak gbnice cuma sayang pengiriman nya agak lamatp over al its ok,Asli
498258717,,Mutiara M.,3.0,,berfungsi sih tapi yg buat dicolokin ke hp gabisa aku liat dilaptop juga cuma 119gb bukan 128gb rada kecewa sih tapi makasih yaa,berfungsi sih tapi yang untuk dicolokin ke hp gabisa aku liat dilaptop juga cuma gb bukan gb rada buruk sih tapi makasih ya,Asli
498258717,,Siti U.,5.0,,pengiriman relatif cpt dari segi tampilan produknya terlihat biasa aja tp yg penting bisa nyimpen data dan tdk ada masalah kapasitas klo saya ke laptop itu 124gb tp klo ke hp itu kapasitas nya 134gb,pengiriman relatif cpt dari segi tampilan produknya terlihat biasa aja tapi yang penting bisa nyimpen data dan tidak ada masalah kapasitas kalau saya ke laptop itu gb tapi kalau ke hp itu kapasitas nya gb,Asli
498258717,,fitriani S.,1.0,,jangan beli flashdisk disini semuanya  baru juga sehat udah gak bisa kebaca di laptopdan 3 hari langsung rusaksaya rugi beli disini,jangan beli flashdisk disini semuanya baru juga sehat udah tidak bisa kebaca di laptopdan hari langsung rusaksaya rugi beli disini,Asli
498258717,,Lazada Customer,5.0,,mantap puaspuas,bagus puaspuas,Asli
498258717,,sauduran S.,1.0,,barang jelek diterima tidak sesuai dengan gambardan pada saat buka salah satu  tutup flashdisknya kabelnya terlepas dan tidak 128 gb melainkan 29gb ini penipuanmohon lazada memilih tokonya dengan benar tidak mengecewakan seperti inidan knp juga saya gak bisa upload fotonya,barang buruk diterima tidak sesuai dengan gambardan pada sat buka salah satu tutup flashdisknya kabelnya terlepas dan tidak gb melainkan gb ini penipuanmohon lazada memilih tokonya dengan benar tidak mengecewakan seperti inidan kenapa juga saya tidak bisa upload fotonya,Asli
498258717,,Lazada Customer,5.0,,bagus dan berfungsi normal,bagus dan berfungsi normal,Asli
498258717,,Roni S.,5.0,,cocok bangetdan sangat puas semoga ada banyak promo lagi ya,cocok bangetdan sangat puas semoga ada banyak promo lagi ya,Asli
498258717,,Lazada Customer,2.0,,bangsat bener ni barang engga sesuai sama kenyataan kan anjing bener ini seller,bangsat bener ni barang enga sesuai sama kenyatan kan anjing bener ini seler,Asli
498258717,,Herry M.,1.0,,flashdisk bodong 128gb cuman bisa simpan 31gb selebihnya error,flashdisk bodong gb cuma bisa simpan gb selebihnya eror,Asli
498258717,,Lazada Customer,5.0,,barang sudah diterima semoga awet dan tidak corrupt data,barang sudah diterima semoga awet dan tidak corupt data,Asli
498258717,,Herman,5.0,,mantap sesuai dgn ekspektasi kapasitas sesuai semoga awet,bagus sesuai dengan ekspektasi kapasitas sesuai semoga awet,Asli
498258717,,SAMMY,5.0,,produk nya bagus  langsung di coba dan berfungsi dgn baik,produk nya bagus langsung di coba dan berfungsi dengan baik,Asli
498258717,,Lazada Customer,5.0,,alhamdulillah sesuai order barang ok,alhamdulilah sesuai order barang ok,Asli
498258717,,Maulana M.,5.0,,produk bagus berfungsi dg baik,produk bagus berfungsi dg baik,Asli
498258717,,Agus R.,5.0,,barang oksesuai pesanan dan mantul bisa dipakemakasih lazada,barang oksesuai pesanan dan bagus bisa dipakemakasih lazada,Asli
498258717,,Syara H.,5.0,,barangnya sesuai pesenan ,barangnya sesuai pesenan,Asli
498258717,,Lazada Customer,1.0,,produk yang diterima tidak sesuai sellernya salah kirim barang,produk yang diterima tidak sesuai selernya salah kirim barang,Asli
498258717,,ina,5.0,,produk sesuai dengan deskripsi dan berfungsi dengan baik,produk sesuai dengan deskripsi dan berfungsi dengan baik,Asli
498258717,,Nur K.,5.0,,terimakasih barangnya sampai dengan selamat ,terimakasih barangnya sampai dengan selamat,Asli
498258717,,Edi S.,5.0,,barangnya bagus mantab pokoknya,barangnya bagus mantab pokoknya,Asli
498258717,,Marjan,5.0,,sangat mengecewakan untuk tipe mobil kaga bisa ke baca sngat sangat kecewaparah parah,sangat mengecewakan untuk tipe mobil kaga bisa ke baca sngat sangat kecewaparah parah,Asli
498258717,,Lazada Customer,5.0,,bagusreal pict gak kecewa emangmakasih lazada ,bagusreal pict tidak buruk emangmakasih lazada,Asli
498258717,,Matthew Y.,5.0,,produknya bagus trus berfungsi mantap,produknya bagus trus berfungsi bagus,Asli
498258717,,Zulhakim,4.0,,lumayan dengan harga segituutop,lumayan dengan harga segitutop,Asli
498258717,,Zulbahri K.,2.0,,ko g bisa terbaca ya,ko g bisa terbaca ya,Asli
498258717,,Lazada Customer,1.0,,barang datang dalam keadaan rusak jadi gk berguna,barang datang dalam keadan rusak jadi tidak berguna,Asli
498258717,,Lazada Customer,5.0,,mantap betulkapasitas besar harganya murah juga makasih ya moga ttp laris dagangannya,bagus betulkapasitas besar harganya murah juga makasih ya moga tapi laris daganganya,Asli
498258717,,Didi J.,5.0,,kecewa bgt kardu sd rusak,buruk banget kardu sd rusak,Asli
498258717,,Naya N.,5.0,,barang cepat sampai kualitas nya sesuai deskripsi  barangnya juga bagus  sesuai pesanan,barang cepat sampai kualitas nya sesuai deskripsi barangnya juga bagus sesuai pesanan,Asli
498258717,,rafly R.,5.0,,hasil bagus  cuma agak telat dateng nya,hasil bagus cuma agak telat dateng nya,Asli
498258717,,ricki H.,5.0,,sedikit kecewa ternya cuma 119 doang ilang 9 gb sedyihhhhhh,sedikit buruk ternya cuma doang ilang gb sedyih,Asli
498258717,,Jusmandi Y.,5.0,,barang sdh diterima kok cb dicolok ke smartphone nya g  kluar  konek,barang sudah diterima kok cb dicolok ke smartphone nya g kluar konek,Asli
498258717,,mulyadi,5.0,,pesanan sudah diterima terima kasih banyak,pesanan sudah diterima terima kasih banyak,Asli
498258717,,fuadiahmad37,5.0,,produk yang sangat baguspokoknya sangat rekomended bngt,produk yang sangat baguspokoknya sangat rekomended bngt,Asli
498258717,,Darwin H.,5.0,,cocok d 2 hp berbedamantappp,cocok di hp berbedamantap,Asli
498258717,,Lolyta B.,5.0,,produk bagus dpt berfungsi dgn bsik,produk bagus dpt berfungsi dengan bsik,Asli
498258717,,Muhammad P.,4.0,,bisa dipakai ukuran 125 gb cuma ga bisa ngimport file dg cara cut corrupt datanyakalo copy aman,bisa dipakai ukuran gb cuma tidak bisa ngimport file dg cara cut corupt datanyakalo copy aman,Asli
498258717,,Lazada Customer,2.0,,barangnya rusak gak gak kebaca di hp,barangnya rusak tidak tidak kebaca di hp,Asli
498258717,,sukardan N.,5.0,,okbangetpisan,okbangetpisan,Asli
498258717,,sukardan N.,5.0,,isi hanya 119 gbcukup bagus copy dan move semua file bisatrims,isi hanya gbcukup bagus copy dan move semua file bisatrims,Asli
498258717,,kadek E.,5.0,,mantap blum di coba konek ke hp done better,bagus blum di coba konek ke hp done beter,Asli
498258717,,Ratono,3.0,,kok buat ntn film lewat dvd dilayar tv tulisanya perangkat gak ndukung ya,kok untuk ntn film lewat dvd dilayar tv tulisanya perangkat tidak ndukung ya,Asli
498258717,,Imam M.,5.0,,kualitas mantap harga bersahabat ,kualitas bagus harga bersahabat,Asli
498258717,,dwi,5.0,,barang bagus mantap sesuai berjalan dgn baik real good,barang bagus bagus sesuai berjalan dengan baik real god,Asli
498258717,,Herman,5.0,,sesuai dgn ekspektasi mantul semoga awet,sesuai dengan ekspektasi bagus semoga awet,Asli
498258717,,Ria A.,5.0,,bagusss bangett kepake ga rusak jugaa,bagus banget kepake tidak rusak juga,Asli
498258717,,Achmad Y.,5.0,,ok sesuai pesanan mantap pokok nya,ok sesuai pesanan bagus pokok nya,Asli
498258717,,wahyu N.,5.0,,pokoknya puasssmantulllll,pokoknya puasmantul,Asli
498258717,,Zulkarnain H.,5.0,,barang sdh smpaiblom sempet ditestyakin berfungsi sichtrims ya,barang sudah smpaiblom sempet ditestyakin berfungsi sichtrims ya,Asli
498258717,,Johannes S.,5.0,,kualitas produk baik harga cukup bersaing,kualitas produk baik harga cukup bersaing,Asli
498258717,,Herlan P.,5.0,,bagus tpi sayang klo ke usb tv nggk kbc ya klo,bagus tapi sayang kalau ke usb tv ngk kbc ya kalau,Asli
498258717,,Maya S.,5.0,,brgnya bgus di kemas dengan rapisaat di cba berjalan dengan baik,brgnya bagus di kemas dengan rapisat di cba berjalan dengan baik,Asli
498258717,,Adinda K.,5.0,,oke juga mas bro langsung on connect ke hp,oke juga mas bro langsung on conect ke hp,Asli
498258717,,Ronny S.,5.0,,produk sesuai pesanan bagus mantul,produk sesuai pesanan bagus bagus,Asli
498258717,,nurhawani,5.0,,barang ok dan berfungsi dgn baikcuma pengirimannya aja lama x,barang ok dan berfungsi dengan baikcuma pengirimanya aja lama x,Asli
498258717,,Lazada Customer,5.0,,sesuai gambar 128 gb bisa masuk ke hp dan laptop juga senang lah pokoknya,sesuai gambar gb bisa masuk ke hp dan laptop juga senang lah pokoknya,Asli
498258717,,Oke S.,5.0,,pengiriman cukup cepat tapi belom di coba,pengiriman cukup cepat tapi belom di coba,Asli
498258717,,Johannes S.,5.0,,kualitas produk bagus harga sangat kompetitif,kualitas produk bagus harga sangat kompetitif,Asli
498258717,,Darwinsihotang,5.0,,paket oktks,paket oktks,Asli
498258717,,Tiar M.,3.0,,gimana ini barang 1 nya gak jadi kecewa,gimana ini barang nya tidak jadi buruk,Asli
498258717,,Lazada Customer,5.0,,pengiriman lumayan lama barang oke sih g mengecewakan,pengiriman lumayan lama barang oke sih g mengecewakan,Asli
498258717,,ANGGLIN A.,5.0,,barngnya bagus dan berfungsi dengan baik,barngnya bagus dan berfungsi dengan baik,Asli
498258717,,Satiawan S.,5.0,,brang bagus berfungsi dengan baik,brang bagus berfungsi dengan baik,Asli
498258717,,David O.,5.0,,di cek ternyata hnya 119gb tp lumayanlah harga segitu udh dpt storage gede,di cek ternyata hnya gb tapi lumayanlah harga segitu sudah dpt storage gede,Asli
498258717,,Lazada Customer,5.0,,all ok trims,al ok trims,Asli
498258717,,wong N.,5.0,,kapasitas sesuai 128gb bisa dipake normal,kapasitas sesuai gb bisa dipake normal,Asli
